,Question,Predict_CategoryIndex,Predict_Category
4571,進入圖書館館藏目錄查詢系統(含本館其他各種系統)之「個人借閱狀況」的帳號及密碼為何?,439,關於圖書借還
4572,我忘記密碼了怎麼辦?,439,關於圖書借還
4573, 向本校圖書館借的書已經知道逾期了，但為什麼在〔個人借閱狀況〕／[罰款及違規標記]項下，沒有顯示罰款金額呢?,439,關於圖書借還
4574,讀者所借的書確實已歸還，但發現還在個人借書紀錄中，怎麼辦？,439,關於圖書借還
4575,查詢館藏書刊後，想將要看的書刊資料存檔，請問可存檔嗎?,439,關於圖書借還
4576,兩校區互借的通閱服務如何使用？,439,關於圖書借還
4577,檢索臺灣期刊論文索引系統，如何可以申請列印全文？,440,關於電子資料庫檢索
4578,初次使用台灣經濟新報資料庫，如何設定？,269,校外使用資料庫
4579,校外連線電子資源，該如何使用？,440,關於電子資料庫檢索
4580,要如何向圖書館推薦購買圖書呢?,136,推薦購買與贈送
4581,要如何向圖書館推薦訂購資料庫呢?,136,推薦購買與贈送
4582,我要如何尋找當年度館藏期刊的收刊現況?,258,關於期刊
4583,請問該如何查詢館藏目錄？,442,資料尋找問題
4584,圖書館有訂那些報紙？放在那裡呢？,196,資料薦購及使用
4585,請問圖書館的當期和過期期刊在那裡？,1,館藏資料位置
4586,借書冊數,120,借閱問題
4587,借閱期限,120,借閱問題
4588,要如何辦理預約？,120,借閱問題
4589,要如何辦理續借？,120,借閱問題
4590,剛還的書可不可以馬上換人借？,120,借閱問題
4591,逾期罰款的規定？,120,借閱問題
4592,借閱的書遺失了怎麼辦？,120,借閱問題
4593,展示中的新書可以預約嗎？,120,借閱問題
4594,請問如何向圖書館推薦訂購新期刊？,443,期刊問題
4595,請問圖書館藏書量較少且範圍較窄，如運動類、醫療類等期刊等希望能添購？,443,期刊問題
4596,請問圖書館未收藏之期刊論文，要如何取得？,443,期刊問題
4597,要如何知道我所需之期刊是否已被送廠裝訂中？送廠裝訂的期刊何時回館？,443,期刊問題
4598,要如何知道期刊縮寫全名查詢？,443,期刊問題
4599,如何查詢圖書館是否收錄某一種期刊？某一特定卷期？或是最新的卷期？,443,期刊問題
4600,可以在家使用電子資料庫嗎？,269,校外使用資料庫
4601,圖書館是否提供連結全球資訊網？,444,電腦檢索與網路
4602,查詢資料庫，圖書館有提供列印嗎？,444,電腦檢索與網路
4603,影印機若無法操作，該如何處理？,247,影印問題
4604,可使用悠遊卡影印及列印？,247,影印問題
4605,圖書館服務電話,316,其它問題
4606,非本校人士可以進館使用資源嗎？要如何辦理手續？ 　,316,其它問題
4607,館藏記錄上有，但書不在架上怎麼辦？,316,其它問題
4608,請問要贈送圖書給圖書館應如何辦理？,316,其它問題
4609,圖書館可否代為買書？,316,其它問題
4610,要如何借用討論室及研究小間？,9,其他
4611,食物可以帶進館嗎？,83,入館與開放時間
4612,視聽資料可否外借？,115,視聽資料
4613,哪裡可以購買影印卡？,91,場地使用
4614,預約書到館多久沒借，會被取消該預約書的借書權利？,0,借閱規則及服務
4615,借閱的圖書何時可以辦理續借？續借幾次？另外如果該書已逾期，是否可辦理續借？,120,借閱問題
4616,自助還書系統開放時間？自助還書系統故障時還可不可以還書？,266,續借/預約
4617,可否使用臨時閱覽證或他人的學生證、閱覽證來使用電腦區？,115,視聽資料
4618,臺灣博碩士論文 知識加值系統可否下載全文，如不行，如何取得資料？,69,電子期刊資料庫
4619,在校外如何使用電子資源？,59,電子資源
4620,空間管理系統的帳號密碼是什麼？,447,空間預約使用Q&A
4621,我可以借用那些空間？,447,空間預約使用Q&A
4622,為什麼我沒辦法預約研究小間？,447,空間預約使用Q&A
4623,我符合申請借用研究小間的資格，為什麼沒辦法預約研究小間？,447,空間預約使用Q&A
4624,為什麼研究小間空間使用權被釋出？收到「研究小間多日未到通知函」,447,空間預約使用Q&A
4625,研究小間可以取消後面幾天的預約嗎？,447,空間預約使用Q&A
4626,我沒有預約討論室，為什麼收到討論室預約通知函？,447,空間預約使用Q&A
4627,討論室/多功能展演室靠卡了，為什麼門打不開？,447,空間預約使用Q&A
4628,為什麼我只離開一下，回來後靠卡就沒辦法使用了？,447,空間預約使用Q&A
4629,預約使用的時間還沒結束，但想離開了，該怎麼辦？,447,空間預約使用Q&A
4630,為什麼不能在KIOSK資訊站刪除預約？為什麼KIOSK資訊站只能看到今天的時段？,447,空間預約使用Q&A
4631,空間管理系統可以將同一人同一空間連續預約資料，合併為一筆預約嗎?,447,空間預約使用Q&A
4632,NTTU Library OpenVPN參數設定檔.,448,NTTU Library OpenVPN參數設定檔.
4633,"出版品ISBN申辦及送存,國家圖書館教育訓練講義.",449,"出版品ISBN申辦及送存,國家圖書館教育訓練講義."
4634,一、請問學生借書證號碼是否為學號？另如何取得個人密碼？,60,推廣活動、志工
4635,如何推薦圖書？,64,false
4636,推薦圖書之處理？,465,薦購編目
4637,我要借的書不在架上，怎麼辦？,451,借還書、遺失書問題：
4638,所借的書遺失了，怎麼辦？,451,借還書、遺失書問題：
4639,可否到到其他學校借書？,114,圖書
4640,校外人士要怎樣借書？,379,借閱書籍
4641,要如何申請校友借書證？,9,其他
4642,沒有收到圖書館的通知單怎麼辦？,451,借還書、遺失書問題：
4643,收到圖書館的Email呈現亂碼怎麼辦？,451,借還書、遺失書問題：
4644,館藏狀態為「編目中」圖書如何借到？,451,借還書、遺失書問題：
4645,所借的書將到期，還未看完，該怎麼辦？,452,續借、歸還問題：
4646,所借之書可否還了之後馬上再借？,302,流通服務問題 - 還書
4647,詢問有關哪一類的書或某本書在哪裡，有沒有？,1,館藏資料位置
4648,如何找尋期刊資料？,192,館藏利用
4649,為何有些書不可外借？,1,館藏資料位置
4650,校外無法連線 ipac，怎麼辦？,7,校外連線VPN
4651,如何找館內的視聽資料、期刊、博碩士論文...等資料？,192,館藏利用
4652,什麼是全國文獻傳遞？,454,全國文獻傳遞常問問題：
4653,全國文獻傳遞的帳號如何申請？,454,全國文獻傳遞常問問題：
4654,忘記全國文獻傳遞帳號的密碼怎麼辦？,454,全國文獻傳遞常問問題：
4655,透過全國文獻傳遞申請文件，大概需要多久時間？,454,全國文獻傳遞常問問題：
4656,全國文獻傳遞的帳號過期了，怎麼辦？,454,全國文獻傳遞常問問題：
4657,如何知道文獻傳遞申請的資料已經到館？,454,全國文獻傳遞常問問題：
4658,利用文獻傳遞系統，哪一種方式可以最快取得資料？,454,全國文獻傳遞常問問題：
4659,博碩士論文資料通常不容易取得，即便取得資料，費用也很昂貴，有無其它省錢的方法？,454,全國文獻傳遞常問問題：
4660,請問文獻傳遞的收費方式如何？,454,全國文獻傳遞常問問題：
4661,如果無法在上班時間到圖書館領取全國文獻傳遞的申請資料，可以下班時間領取嗎？,454,全國文獻傳遞常問問題：
4662,如果所要的資料國內都找不到，那該怎麼辦？,454,全國文獻傳遞常問問題：
4663,已經透過全國文獻傳遞系統提出的申請件，可以取消嗎？,454,全國文獻傳遞常問問題：
4664,館內是否有提供將文件檔案轉成PDF檔的軟體？,9,其他
4665,圖書館一樓冷氣太強？,9,其他
4666,要去哪才能查到最新的活動資訊呢?,455,活動資訊
4667, 要如何才能領到閱讀起步走的書呢?,475,圖書推薦、採購、捐贈、分類及排架問題
4668,要如何才能加入志工隊呢? 有什麼限制嗎?,456,志工服務
4669,我要申請學生志工，有什麼申請步驟?,456,志工服務
4670,借閱證遺失該怎麼辦?,54,借閱證
4671,如何進行網路辦證?,54,借閱證
4672,登入館藏查詢系統或APP忘記密碼怎麼辦?,54,借閱證
4673,什麼是「一證通用」？,54,借閱證
4674,借閱證除了借書，還有什麼功能?,54,借閱證
4675,如果我的個人資料有異動，該如何辦理？,54,借閱證
4676,要一證通用借閱證，如果在國資圖借閱圖書逾期，會影響中市圖的借閱權益嗎？,54,借閱證
4677,個人借閱證可設定於悠遊卡上，那能否設定於一卡通(iPass)呢？,54,借閱證
4678,如何申請臺中市立圖書館電子書平台帳號(網路辦證)？,54,借閱證
4679,什麼是家庭卡？可以借閱幾本書？,54,借閱證
4680,在外租屋家庭是否可申辦家庭卡？,54,借閱證
4681,已經辦過個人借閱證了，還可以申辦家庭借閱證嗎？,54,借閱證
4682,什麼是團體卡？可以借閱幾本書？,54,借閱證
4683,我的借閱證是「臺中市立文化中心借閱證」，還可以使用嗎?,54,借閱證
4684,讀者之個人卡如有圖書逾期未還，可以申辦家庭卡嗎？,54,借閱證
4685,如果想借總館的書，一定要去總館嗎？,23,借還書
4686,圖書的續借有次數限制嗎？,23,借還書
4687,我已經把書投入還書箱，為什麼系統還顯示借閱中?,23,借還書
4688,借書回家看，可以看幾天呢?,23,借還書
4689,如何辦理圖書續借？,84,借書問題
4690,忘了帶借閱證，可以借書嗎？,23,借還書
4691,家庭卡與團體卡可以在國立公共資訊圖書館借書嗎？,23,借還書
4692,如有逾期書未還，還能借書嗎？,23,借還書
4693,為什麼會被停權？,23,借還書
4694,我已經還書，為何仍說我未還書？,23,借還書
4695,圖書借閱逾期會如何?,23,借還書
4696,期刊(雜誌)可以外借嗎?,30,期刊暨報紙
4697,圖書為什麼沒有黏貼到期單？該如何蓋還書日期章？,23,借還書
4698,什麼是圖書通閱服務？,457,預約書
4699,預約1本書，需要多久時間才能拿到？,457,預約書
4700,可以提升圖書預約冊數嗎？,266,續借/預約
4701,如何預約圖書？,171,圖書借閱
4702,還書一定要在借書館或取書館還書嗎?,472,圖書資料的借還問題
4703,圖書通閱之圖書及視聽資料如何運送及取書期？,457,預約書
4704,如何推薦購買圖書?,136,推薦購買與贈送
4705,什麼書都可以推薦購買嗎?,136,推薦購買與贈送
4706,我想捐書給圖書館，要怎麼處理？,459,捐贈書
4707,圖書遺失或毀損該如何賠償?,472,圖書資料的借還問題
4708,圖書館自習區可以使用筆電嗎？,461,電腦與網路
4709,可以借用圖書館電腦玩線上遊戲嗎?,461,電腦與網路
4710,如何下載中市圖APP?,461,電腦與網路
4711,圖書館是否有提供無線上網服務？,31,電腦使用/無線上網服務
4712,請問圖書館公用電腦之登記使用時間?,461,電腦與網路
4713,如何加入中市圖Line官方帳號?,461,電腦與網路
4714,新版館藏查詢系統基本操作說明,461,電腦與網路
4715,使用圖書館的公用電腦需注意什麼規定呢？,461,電腦與網路
4716,跑酷行動圖書車是什麼？,462,行動圖書車
4717,跑酷行動圖書車有提供哪些服務？,462,行動圖書車
4718,如何知道跑酷行動圖書車的行程活動時間？,462,行動圖書車
4719,要如何借閱跑酷行動圖書車的書？如何歸還？,462,行動圖書車
4720,其他臺中市立圖書館分舘的書可以在跑酷行動圖書車歸還嗎？,462,行動圖書車
4721,跑酷行動圖書車可服務的地點有哪些？,462,行動圖書車
4722,誰可以申請跑酷行動圖書車的服務？,462,行動圖書車
4723,申請跑酷行動圖書車須有多大的車輛停放空間？,462,行動圖書車
4724,如何申請跑酷行動圖書車服務？,462,行動圖書車
4725,哪裡有二手考試用書交流書櫃?,9,其他
4726,中市圖各分館開館時間？,9,其他
4727,國立公共資訊圖書館(國資圖)與臺中市立圖書館(中市圖)二者的關係？,9,其他
4728,圖書館的討論室可以借用多久?,9,其他
4729,圖書館裡面可以吃東西嗎？,9,其他
4730,在圖書館可以充電嗎？,9,其他
4731,為何圖書館的冷氣要彈性開放？,9,其他
4732,我想申請讀書會補助，請問流程是?,9,其他
4733,如果要使用AED(自動體外心臟電擊去顫器)，我可以在哪找到它?,9,其他
4734,圖書館的影印服務？,9,其他
4735,為什麼沒收到圖書館發送的簡訊通知？,9,其他
4736,如何查詢新到館藏呢？,212,館藏查詢
